order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,customer_name,city,currency,product_name,category,price_INR,price_USD,on_time,in_full,otif,ontime_target%,infull_target%,otif_target%
FMY514220502,2025-05-12,789220,25891303,89,2025-05-14,2025-05-14,89,1,1,1,ShopRite,"New Jersey, US",USD,AM Ghee 100,Dairy,90,3.0,1,0,0,91,76,69
FMY514101303,2025-05-12,789101,25891303,60,2025-05-14,2025-05-15,60,1,0,0,Costco Wholesale,"New Jersey, US",USD,AM Ghee 100,Dairy,90,3.0,0,1,0,86,80,69
FMY515101303,2025-05-12,789101,25891303,71,2025-05-15,2025-05-18,71,1,0,0,Costco Wholesale,"New Jersey, US",USD,AM Ghee 100,Dairy,90,3.0,0,1,0,86,80,69
FMY514402303,2025-05-12,789402,25891303,100,2025-05-14,2025-05-14,100,1,1,1,Propel Mart,Ahmedabad,INR,AM Ghee 100,Dairy,90,3.0,1,1,1,89,80,71
FMY514103602,2025-05-13,789103,25891302,92,2025-05-14,2025-05-14,92,1,1,1,Vijay Stores,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,1,1,92,67,62
FMY515103203,2025-05-13,789103,25891203,379,2025-05-15,2025-05-16,303,0,0,0,Vijay Stores,Vadodara,INR,AM Butter 500,Dairy,300,9.0,0,0,0,92,67,62
FMY515401502,2025-05-13,789401,25891203,399,2025-05-15,2025-05-15,399,1,1,1,Wegmans,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,1,0,0,85,79,67
FMY516721601,2025-05-13,789721,25891203,411,2025-05-16,2025-05-16,411,1,1,1,Logic Stores,Ahmedabad,INR,AM Butter 500,Dairy,300,9.0,1,0,0,89,75,67
FMY515420302,2025-05-13,789420,25891203,363,2025-05-15,2025-05-17,363,1,0,0,Lidl,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,0,0,0,75,79,59
FMY516420203,2025-05-13,789420,25891203,142,2025-05-16,2025-05-18,135,0,0,0,Lidl,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,0,0,0,75,79,59
FMY515301203,2025-05-13,789301,25891203,469,2025-05-15,2025-05-16,469,1,0,0,Foodtown,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,0,1,0,89,78,69
FMY514720203,2025-05-13,789720,25891203,244,2025-05-14,2025-05-15,220,0,0,0,Colonial Farms,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,0,0,0,86,77,66
FMY515321603,2025-05-13,789321,25891203,182,2025-05-15,2025-05-15,173,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Butter 500,Dairy,300,9.0,1,0,0,87,81,70
FMY516122203,2025-05-13,789122,25891203,360,2025-05-16,2025-05-15,324,0,1,0,Coolblue,Vadodara,INR,AM Butter 500,Dairy,300,9.0,1,0,0,76,65,49
FMY516421203,2025-05-13,789421,25891203,424,2025-05-16,2025-05-16,403,0,1,0,Lotus Mart,Ahmedabad,INR,AM Butter 500,Dairy,300,9.0,1,0,0,78,66,51
FMY516702602,2025-05-13,789702,25891203,190,2025-05-16,2025-05-16,180,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Butter 500,Dairy,300,9.0,1,0,0,89,66,59
FMY514520503,2025-05-13,789520,25891203,177,2025-05-14,2025-05-14,142,0,1,0,Fairway Market,"New Jersey, US",USD,AM Butter 500,Dairy,300,9.0,1,0,0,75,68,51
FMY516102302,2025-05-13,789102,25891302,67,2025-05-16,2025-05-19,67,1,0,0,Vijay Stores,Ahmedabad,INR,AM Ghee 150,Dairy,135,4.0,0,1,0,90,81,73
FMY516603603,2025-05-13,789603,25891302,78,2025-05-16,2025-05-16,78,1,1,1,Info Stores,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,92,75,69
FMY515501302,2025-05-13,789501,25891302,38,2025-05-15,2025-05-17,38,1,0,0,Best Market,"New Jersey, US",USD,AM Ghee 150,Dairy,135,4.0,0,1,0,92,80,74
FMY516520601,2025-05-13,789520,25891302,92,2025-05-16,2025-05-17,92,1,0,0,Fairway Market,"New Jersey, US",USD,AM Ghee 150,Dairy,135,4.0,0,0,0,75,68,51
FMY515420302,2025-05-13,789420,25891302,35,2025-05-15,2025-05-17,31,0,0,0,Lidl,"New Jersey, US",USD,AM Ghee 150,Dairy,135,4.0,0,0,0,75,79,59
FMY514220503,2025-05-13,789220,25891302,99,2025-05-14,2025-05-14,99,1,1,1,ShopRite,"New Jersey, US",USD,AM Ghee 150,Dairy,135,4.0,1,0,0,91,76,69
FMY514201501,2025-05-13,789201,25891302,62,2025-05-14,2025-05-14,62,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Ghee 150,Dairy,135,4.0,1,1,1,87,81,70
FMY516122302,2025-05-13,789122,25891302,100,2025-05-16,2025-05-16,95,0,1,0,Coolblue,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,76,65,49
FMY514521302,2025-05-13,789521,25891302,33,2025-05-14,2025-05-15,33,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Ghee 150,Dairy,135,4.0,0,1,0,78,79,62
FMY516521302,2025-05-13,789521,25891302,95,2025-05-16,2025-05-17,90,0,0,0,Acclaimed Stores,Ahmedabad,INR,AM Ghee 150,Dairy,135,4.0,0,0,0,78,79,62
FMY514103602,2025-05-13,789103,25891203,163,2025-05-14,2025-05-14,163,1,1,1,Vijay Stores,Vadodara,INR,AM Butter 500,Dairy,300,9.0,1,1,1,92,67,62
FMY514303603,2025-05-13,789303,25891302,54,2025-05-14,2025-05-14,54,1,1,1,Expression Stores,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,1,1,88,78,69
FMY514703601,2025-05-13,789703,25891302,34,2025-05-14,2025-05-14,34,1,1,1,Sorefoz Mart,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,85,78,66
FMY515601502,2025-05-13,789601,25891302,28,2025-05-15,2025-05-15,25,0,1,0,Price Rite,"New Jersey, US",USD,AM Ghee 150,Dairy,135,4.0,1,0,0,92,67,62
FMY515522302,2025-05-13,789522,25891302,55,2025-05-15,2025-05-15,52,0,1,0,Acclaimed Stores,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,76,79,60
FMY514903502,2025-05-13,789903,25891302,30,2025-05-14,2025-05-14,28,0,1,0,Elite Mart,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,92,65,60
FMY515503302,2025-05-13,789503,25891302,75,2025-05-15,2025-05-15,60,0,1,0,Viveks Stores,Vadodara,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,86,82,71
FMY515402302,2025-05-13,789402,25891302,30,2025-05-15,2025-05-15,30,1,1,1,Propel Mart,Ahmedabad,INR,AM Ghee 150,Dairy,135,4.0,1,0,0,89,80,71
FMY516420301,2025-05-13,789420,25891301,48,2025-05-16,2025-05-19,38,0,0,0,Lidl,"New Jersey, US",USD,AM Ghee 250,Dairy,225,6.0,0,0,0,75,79,59
FMY515703602,2025-05-13,789703,25891301,34,2025-05-15,2025-05-15,34,1,1,1,Sorefoz Mart,Vadodara,INR,AM Ghee 250,Dairy,225,6.0,1,1,1,85,78,66
FMY516703301,2025-05-13,789703,25891301,45,2025-05-16,2025-05-15,45,1,1,1,Sorefoz Mart,Vadodara,INR,AM Ghee 250,Dairy,225,6.0,1,1,1,85,78,66
FMY514102502,2025-05-13,789102,25891301,73,2025-05-14,2025-05-14,58,0,1,0,Vijay Stores,Ahmedabad,INR,AM Ghee 250,Dairy,225,6.0,1,0,0,90,81,73
FMY515102602,2025-05-13,789102,25891301,34,2025-05-15,2025-05-15,34,1,1,1,Vijay Stores,Ahmedabad,INR,AM Ghee 250,Dairy,225,6.0,1,0,0,90,81,73
FMY515720301,2025-05-13,789720,25891301,34,2025-05-15,2025-05-17,34,1,0,0,Colonial Farms,"New Jersey, US",USD,AM Ghee 250,Dairy,225,6.0,0,1,0,86,77,66
FMY514103602,2025-05-13,789103,25891301,38,2025-05-14,2025-05-14,38,1,1,1,Vijay Stores,Vadodara,INR,AM Ghee 250,Dairy,225,6.0,1,1,1,92,67,62
FMY516321301,2025-05-13,789321,25891301,37,2025-05-16,2025-05-16,37,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Ghee 250,Dairy,225,6.0,1,1,1,87,81,70
FMY516203601,2025-05-13,789203,25891301,88,2025-05-16,2025-05-16,79,0,1,0,Rel Fresh,Vadodara,INR,AM Ghee 250,Dairy,225,6.0,1,0,0,92,76,70
FMY514201501,2025-05-13,789201,25891301,30,2025-05-14,2025-05-14,30,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Ghee 250,Dairy,225,6.0,1,1,1,87,81,70
FMY515521301,2025-05-13,789521,25891301,54,2025-05-15,2025-05-16,54,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Ghee 250,Dairy,225,6.0,0,1,0,78,79,62
FMY514522601,2025-05-13,789522,25891301,61,2025-05-14,2025-05-15,49,0,0,0,Acclaimed Stores,Vadodara,INR,AM Ghee 250,Dairy,225,6.0,0,0,0,76,79,60
FMY516621603,2025-05-13,789621,25891301,57,2025-05-16,2025-05-16,51,0,1,0,Expert Mart,Ahmedabad,INR,AM Ghee 250,Dairy,225,6.0,1,0,0,92,81,75
FMY514903502,2025-05-13,789903,25891301,88,2025-05-14,2025-05-14,70,0,1,0,Elite Mart,Vadodara,INR,AM Ghee 250,Dairy,225,6.0,1,0,0,92,65,60
FMY514520503,2025-05-13,789520,25891301,62,2025-05-14,2025-05-14,50,0,1,0,Fairway Market,"New Jersey, US",USD,AM Ghee 250,Dairy,225,6.0,1,0,0,75,68,51
FMY516520601,2025-05-13,789520,25891401,210,2025-05-16,2025-05-17,200,0,0,0,Fairway Market,"New Jersey, US",USD,AM Curd 250,Dairy,50,2.5,0,0,0,75,68,51
FMY515402302,2025-05-13,789402,25891103,427,2025-05-15,2025-05-15,406,0,1,0,Propel Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,89,80,71
FMY515121303,2025-05-13,789121,25891103,347,2025-05-15,2025-05-18,330,0,0,0,Coolblue,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,0,0,78,77,60
FMY516720103,2025-05-13,789720,25891103,312,2025-05-16,2025-05-17,312,1,0,0,Colonial Farms,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,0,1,0,86,77,66
FMY516522103,2025-05-13,789522,25891103,367,2025-05-16,2025-05-18,367,1,0,0,Acclaimed Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,1,0,76,79,60
FMY514503103,2025-05-13,789503,25891103,494,2025-05-14,2025-05-15,494,1,0,0,Viveks Stores,Vadodara,INR,AM Milk 100,Dairy,25,1.0,0,1,0,86,82,71
FMY514220103,2025-05-13,789220,25891103,342,2025-05-14,2025-05-13,342,1,1,1,ShopRite,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,91,76,69
FMY516101103,2025-05-13,789101,25891103,326,2025-05-16,2025-05-16,326,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,1,1,86,80,69
FMY514301403,2025-05-13,789301,25891103,332,2025-05-14,2025-05-15,266,0,0,0,Foodtown,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,0,0,0,89,78,69
FMY514902403,2025-05-13,789902,25891103,480,2025-05-14,2025-05-14,384,0,1,0,Elite Mart,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,1,0,0,90,81,73
FMY515202103,2025-05-13,789202,25891103,306,2025-05-15,2025-05-18,306,1,0,0,Rel Fresh,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,1,0,85,81,69
FMY514420502,2025-05-13,789420,25891103,318,2025-05-14,2025-05-16,302,0,0,0,Lidl,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,0,0,0,75,79,59
FMY516420103,2025-05-13,789420,25891103,455,2025-05-16,2025-05-16,409,0,1,0,Lidl,"New Jersey, US",USD,AM Milk 100,Dairy,25,1.0,1,0,0,75,79,59
FMY515321103,2025-05-13,789321,25891103,306,2025-05-15,2025-05-16,306,1,0,0,Chiptec Stores,Ahmedabad,INR,AM Milk 100,Dairy,25,1.0,0,1,0,87,81,70
FMY514703601,2025-05-13,789703,25891601,192,2025-05-14,2025-05-14,173,0,1,0,Sorefoz Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,85,78,66
FMY514522601,2025-05-13,789522,25891601,81,2025-05-14,2025-05-15,81,1,0,0,Acclaimed Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,0,0,76,79,60
FMY514702601,2025-05-13,789702,25891601,167,2025-05-14,2025-05-14,167,1,1,1,Sorefoz Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,89,66,59
FMY516702601,2025-05-13,789702,25891601,166,2025-05-16,2025-05-18,158,0,0,0,Sorefoz Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,89,66,59
FMY516520601,2025-05-13,789520,25891601,103,2025-05-16,2025-05-17,103,1,0,0,Fairway Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,0,0,75,68,51
FMY516902602,2025-05-13,789902,25891601,98,2025-05-16,2025-05-16,78,0,1,0,Elite Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,90,81,73
FMY515103602,2025-05-13,789103,25891601,133,2025-05-15,2025-05-15,133,1,1,1,Vijay Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,92,67,62
FMY515201601,2025-05-13,789201,25891601,87,2025-05-15,2025-05-15,87,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,87,81,70
FMY516721601,2025-05-13,789721,25891601,170,2025-05-16,2025-05-16,136,0,1,0,Logic Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,89,75,67
FMY514303601,2025-05-13,789303,25891601,159,2025-05-14,2025-05-16,159,1,0,0,Expression Stores,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,1,0,88,78,69
FMY516121601,2025-05-13,789121,25891601,197,2025-05-16,2025-05-18,187,0,0,0,Coolblue,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,78,77,60
FMY514320601,2025-05-13,789320,25891601,190,2025-05-14,2025-05-14,190,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,91,81,74
FMY516422601,2025-05-13,789422,25891601,160,2025-05-16,2025-05-19,160,1,0,0,Lotus Mart,Vadodara,INR,AM Tea 500,beverages,225,6.0,0,1,0,79,81,64
FMY515220601,2025-05-13,789220,25891601,176,2025-05-15,2025-05-15,176,1,1,1,ShopRite,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,91,76,69
FMY516720601,2025-05-13,789720,25891601,111,2025-05-16,2025-05-16,111,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,1,1,1,86,77,66
FMY514421601,2025-05-13,789421,25891601,80,2025-05-14,2025-05-16,76,0,0,0,Lotus Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,0,0,78,66,51
FMY515421601,2025-05-13,789421,25891601,160,2025-05-15,2025-05-18,160,1,0,0,Lotus Mart,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,0,1,0,78,66,51
FMY515102602,2025-05-13,789102,25891601,165,2025-05-15,2025-05-15,149,0,1,0,Vijay Stores,Ahmedabad,INR,AM Tea 500,beverages,225,6.0,1,0,0,90,81,73
FMY515203601,2025-05-13,789203,25891601,135,2025-05-15,2025-05-15,135,1,1,1,Rel Fresh,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,1,1,92,76,70
FMY516203601,2025-05-13,789203,25891601,70,2025-05-16,2025-05-16,70,1,1,1,Rel Fresh,Vadodara,INR,AM Tea 500,beverages,225,6.0,1,0,0,92,76,70
FMY515501601,2025-05-13,789501,25891601,97,2025-05-15,2025-05-16,97,1,0,0,Best Market,"New Jersey, US",USD,AM Tea 500,beverages,225,6.0,0,1,0,92,80,74
FMY514103602,2025-05-13,789103,25891402,336,2025-05-14,2025-05-14,336,1,1,1,Vijay Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,1,1,92,67,62
FMY515103602,2025-05-13,789103,25891402,483,2025-05-15,2025-05-15,459,0,1,0,Vijay Stores,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,92,67,62
FMY516220602,2025-05-13,789220,25891402,216,2025-05-16,2025-05-16,216,1,1,1,ShopRite,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,91,76,69
FMY516601402,2025-05-13,789601,25891402,395,2025-05-16,2025-05-16,375,0,1,0,Price Rite,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,0,0,92,67,62
FMY516403603,2025-05-13,789403,25891402,366,2025-05-16,2025-05-16,366,1,1,1,Propel Mart,Vadodara,INR,AM Curd 100,Dairy,20,2.0,1,0,0,86,79,68
FMY514521402,2025-05-13,789521,25891402,483,2025-05-14,2025-05-14,483,1,1,1,Acclaimed Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,78,79,62
FMY515521402,2025-05-13,789521,25891402,414,2025-05-15,2025-05-17,414,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,0,1,0,78,79,62
FMY515321402,2025-05-13,789321,25891402,246,2025-05-15,2025-05-14,246,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,87,81,70
FMY514101501,2025-05-13,789101,25891402,281,2025-05-14,2025-05-14,281,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Curd 100,Dairy,20,2.0,1,1,1,86,80,69
FMY514221402,2025-05-13,789221,25891402,206,2025-05-14,2025-05-14,206,1,1,1,Atlas Stores,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,1,1,85,80,68
FMY514702601,2025-05-13,789702,25891402,308,2025-05-14,2025-05-14,277,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Curd 100,Dairy,20,2.0,1,0,0,89,66,59
FMY514303603,2025-05-13,789303,25891201,280,2025-05-14,2025-05-14,280,1,1,1,Expression Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,1,1,88,78,69
FMY515603602,2025-05-13,789603,25891201,422,2025-05-15,2025-05-15,380,0,1,0,Info Stores,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,75,69
FMY516121601,2025-05-13,789121,25891201,393,2025-05-16,2025-05-18,393,1,0,0,Coolblue,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,0,0,78,77,60
FMY515122201,2025-05-13,789122,25891201,457,2025-05-15,2025-05-18,457,1,0,0,Coolblue,Vadodara,INR,AM Butter 100,Dairy,60,2.0,0,1,0,76,65,49
FMY514601201,2025-05-13,789601,25891201,418,2025-05-14,2025-05-14,397,0,1,0,Price Rite,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,92,67,62
FMY515601502,2025-05-13,789601,25891201,418,2025-05-15,2025-05-15,397,0,1,0,Price Rite,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,92,67,62
FMY516621603,2025-05-13,789621,25891201,349,2025-05-16,2025-05-16,349,1,1,1,Expert Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,81,75
FMY515301603,2025-05-13,789301,25891201,351,2025-05-15,2025-05-17,351,1,0,0,Foodtown,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,1,0,89,78,69
FMY514420502,2025-05-13,789420,25891201,223,2025-05-14,2025-05-16,201,0,0,0,Lidl,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,0,0,0,75,79,59
FMY514521201,2025-05-13,789521,25891201,273,2025-05-14,2025-05-17,273,1,0,0,Acclaimed Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,0,1,0,78,79,62
FMY515401502,2025-05-13,789401,25891201,172,2025-05-15,2025-05-15,172,1,1,1,Wegmans,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,0,0,85,79,67
FMY515321603,2025-05-13,789321,25891201,190,2025-05-15,2025-05-15,190,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,87,81,70
FMY514703601,2025-05-13,789703,25891201,251,2025-05-14,2025-05-14,226,0,1,0,Sorefoz Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,85,78,66
FMY515501201,2025-05-13,789501,25891201,430,2025-05-15,2025-05-14,430,1,1,1,Best Market,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,92,80,74
FMY515720201,2025-05-13,789720,25891201,160,2025-05-15,2025-05-15,160,1,1,1,Colonial Farms,"New Jersey, US",USD,AM Butter 100,Dairy,60,2.0,1,1,1,86,77,66
FMY515702201,2025-05-13,789702,25891201,189,2025-05-15,2025-05-15,151,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Butter 100,Dairy,60,2.0,1,0,0,89,66,59
FMY514203201,2025-05-13,789203,25891201,221,2025-05-14,2025-05-15,177,0,0,0,Rel Fresh,Vadodara,INR,AM Butter 100,Dairy,60,2.0,0,0,0,92,76,70
FMY515203201,2025-05-13,789203,25891201,107,2025-05-15,2025-05-16,107,1,0,0,Rel Fresh,Vadodara,INR,AM Butter 100,Dairy,60,2.0,0,1,0,92,76,70
FMY516203601,2025-05-13,789203,25891201,197,2025-05-16,2025-05-16,197,1,1,1,Rel Fresh,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,92,76,70
FMY514622201,2025-05-13,789622,25891201,235,2025-05-14,2025-05-14,235,1,1,1,Expert Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,90,79,71
FMY515622503,2025-05-13,789622,25891201,402,2025-05-15,2025-05-15,362,0,1,0,Expert Mart,Vadodara,INR,AM Butter 100,Dairy,60,2.0,1,0,0,90,79,71
FMY516422501,2025-05-13,789422,25891501,190,2025-05-16,2025-05-16,190,1,1,1,Lotus Mart,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,1,1,79,81,64
FMY514321602,2025-05-13,789321,25891501,160,2025-05-14,2025-05-14,152,0,1,0,Chiptec Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,87,81,70
FMY515902501,2025-05-13,789902,25891501,181,2025-05-15,2025-05-15,163,0,1,0,Elite Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,90,81,73
FMY515702501,2025-05-13,789702,25891501,221,2025-05-15,2025-05-16,210,0,0,0,Sorefoz Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,0,0,0,89,66,59
FMY516203601,2025-05-13,789203,25891501,188,2025-05-16,2025-05-16,188,1,1,1,Rel Fresh,Vadodara,INR,AM Biscuits 750,Food,300,9.0,1,0,0,92,76,70
FMY516401503,2025-05-13,789401,25891501,234,2025-05-16,2025-05-16,234,1,1,1,Wegmans,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,1,1,85,79,67
FMY514201501,2025-05-13,789201,25891501,237,2025-05-14,2025-05-14,237,1,1,1,Rel Fresh,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,1,1,87,81,70
FMY514420501,2025-05-13,789420,25891501,245,2025-05-14,2025-05-14,233,0,1,0,Lidl,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,75,79,59
FMY516403501,2025-05-13,789403,25891501,108,2025-05-16,2025-05-17,108,1,0,0,Propel Mart,Vadodara,INR,AM Biscuits 750,Food,300,9.0,0,1,0,86,79,68
FMY514101501,2025-05-13,789101,25891501,199,2025-05-14,2025-05-14,199,1,1,1,Costco Wholesale,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,1,1,86,80,69
FMY514102502,2025-05-13,789102,25891501,170,2025-05-14,2025-05-14,153,0,1,0,Vijay Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,0,0,90,81,73
FMY516102501,2025-05-13,789102,25891501,158,2025-05-16,2025-05-17,126,0,0,0,Vijay Stores,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,0,0,0,90,81,73
FMY515421501,2025-05-13,789421,25891501,117,2025-05-15,2025-05-17,117,1,0,0,Lotus Mart,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,0,1,0,78,66,51
FMY515202501,2025-05-13,789202,25891501,208,2025-05-15,2025-05-15,208,1,1,1,Rel Fresh,Ahmedabad,INR,AM Biscuits 750,Food,300,9.0,1,1,1,85,81,69
FMY514301602,2025-05-13,789301,25891501,107,2025-05-14,2025-05-14,107,1,1,1,Foodtown,"New Jersey, US",USD,AM Biscuits 750,Food,300,9.0,1,0,0,89,78,69
FMY514301602,2025-05-13,789301,25891602,50,2025-05-14,2025-05-14,45,0,1,0,Foodtown,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,0,0,89,78,69
FMY515303602,2025-05-13,789303,25891602,137,2025-05-15,2025-05-15,137,1,1,1,Expression Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,88,78,69
FMY514702602,2025-05-13,789702,25891602,110,2025-05-14,2025-05-13,110,1,1,1,Sorefoz Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,89,66,59
FMY516702602,2025-05-13,789702,25891602,190,2025-05-16,2025-05-16,152,0,1,0,Sorefoz Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,89,66,59
FMY515102602,2025-05-13,789102,25891602,143,2025-05-15,2025-05-15,143,1,1,1,Vijay Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,90,81,73
FMY514621602,2025-05-13,789621,25891602,53,2025-05-14,2025-05-14,42,0,1,0,Expert Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,81,75
FMY515621602,2025-05-13,789621,25891602,200,2025-05-15,2025-05-15,200,1,1,1,Expert Mart,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,1,1,92,81,75
FMY515703602,2025-05-13,789703,25891602,138,2025-05-15,2025-05-15,138,1,1,1,Sorefoz Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,85,78,66
FMY515420602,2025-05-13,789420,25891602,133,2025-05-15,2025-05-16,133,1,0,0,Lidl,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,0,1,0,75,79,59
FMY514321602,2025-05-13,789321,25891602,144,2025-05-14,2025-05-14,144,1,1,1,Chiptec Stores,Ahmedabad,INR,AM Tea 250,beverages,112,3.0,1,0,0,87,81,70
FMY514103602,2025-05-13,789103,25891602,195,2025-05-14,2025-05-14,195,1,1,1,Vijay Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,1,1,92,67,62
FMY515103602,2025-05-13,789103,25891602,138,2025-05-15,2025-05-15,124,0,1,0,Vijay Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,67,62
FMY516903602,2025-05-13,789903,25891602,87,2025-05-16,2025-05-16,70,0,1,0,Elite Mart,Vadodara,INR,AM Tea 250,beverages,112,3.0,1,0,0,92,65,60
FMY515320602,2025-05-13,789320,25891602,95,2025-05-15,2025-05-15,95,1,1,1,Whole Foods Market,"New Jersey, US",USD,AM Tea 250,beverages,112,3.0,1,1,1,91,81,74
FMY515522603,2025-05-13,789522,25891602,178,2025-05-15,2025-05-16,178,1,0,0,Acclaimed Stores,Vadodara,INR,AM Tea 250,beverages,112,3.0,0,1,0,76,79,60
